UserId,product_list
22174,"[12657534, 12658482, 13202646, 13202662, 13202666, 13202672, 12658000, 11714602, 11659004, 11360668]"
22179,"[11659624, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22185,"[12407398, 11659050, 12407014, 12407400, 12657376, 12658000, 11714602, 11659004, 11360668, 13039892]"
22196,"[12407380, 12407382, 12657528, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468]"
22200,"[12371298, 12407744, 12407814, 12657532, 12657656, 12658204, 12658000, 11714602, 11659004, 11360668]"
22204,"[11659936, 11714588, 12407502, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468]"
22205,"[12407760, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22214,"[11659608, 11659998, 12322648, 12406948, 12657382, 12657784, 13038946, 13039886, 12658000, 11714602]"
22259,"[13039554, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22260,"[12407934, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22267,"[11659048, 11659148, 11659764, 11659954, 11659974, 11659978, 12322666, 12396536, 12406862, 12407502]"
22274,"[12407638, 13039848, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22278,"[12371378, 13653702, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22280,"[11659884, 12407394, 12407504, 13202646, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688]"
22296,"[12407772, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22315,"[12407298, 12407382, 12407934, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468]"
22317,"[11461044, 12407516, 12657432, 12658512, 13038648, 12658000, 11714602, 11659004, 11360668, 13039892]"
22325,"[11659326, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22344,"[12407826, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22345,"[11407172, 11407194, 11407356, 13038874, 13039498, 12658000, 11714602, 11659004, 11360668, 13039892]"
22347,"[12360388, 12360438, 12406886, 12658508, 13039024, 13039466, 12658000, 11714602, 11659004, 11360668]"
22364,"[11659742, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22366,"[12657436, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22372,"[11659958, 11659216, 11660064, 12407504, 12407934, 12657556, 13038962, 13039506, 13653550, 12658000]"
22375,"[11407382, 11407436, 11603772, 11714676, 12406964, 12407400, 12658000, 11714602, 11659004, 11360668]"
22390,"[12657550, 12322668, 12658504, 11659216, 11660120, 12407134, 12407154, 12407394, 12407690, 12657652]"
22391,"[12099206, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22415,"[11407150, 11660002, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22421,"[13038892, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22426,"[13039848, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22435,"[12407016, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22455,"[11360730, 12406874, 12407390, 12407770, 12658406, 12658000, 11714602, 11659004, 11360668, 13039892]"
22458,"[11659960, 12407818, 13039508, 13039782, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688]"
22464,"[11659812, 12360464, 12658398, 13038832, 13038870, 13038884, 13039530, 13039562, 13039598, 13039650]"
22469,"[12657582, 12973004, 11237116, 12396562, 12407642, 12407698, 12407766, 12657640, 12657656, 12657658]"
22493,"[12657642, 12658104, 12658202, 12658214, 12658398, 12658410, 12658548, 12658000, 11714602, 11659004]"
22497,"[12371378, 12407314, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22502,"[12322660, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22509,"[12407500, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22521,"[11481068, 13039620, 11481080, 11659566, 11659992, 12360438, 12407734, 11460914, 12360390, 12406886]"
22554,"[12406954, 11361056, 11460672, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468]"
22563,"[13039534, 13039744, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22583,"[11659340, 12657634, 13017332, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468]"
22606,"[12406894, 12407154, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22614,"[12407676, 12657572, 12658102, 13039556, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688]"
22618,"[12658258, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22629,"[13039514, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22635,"[13039634, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22650,"[12658052, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22661,"[11659314, 12407370, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22669,"[12658230, 13039762, 12658236, 12658440, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688]"
22673,"[12406882, 12407444, 12407898, 12657598, 13038820, 13038830, 12658000, 11714602, 11659004, 11360668]"
22692,"[13039552, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22698,"[11659604, 12360438, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906]"
22735,"[12658504, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 11714468, 11659906, 11149198]"
22743,"[11714428, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 12658062, 12657796, 12658002]"
22745,"[11659236, 12658000, 11714602, 11659004, 11360668, 13039892, 11360688, 12658062, 12657796, 12658002]"
22748,"[11659976, 12371362, 12406888, 13038926, 13038932, 12658000, 11714602, 13039892, 12657796, 13038940]"
22751,"[12658228, 12406972, 12658440, 13039024, 13039034, 12658000, 11714602, 13039892, 12657796, 13038940]"
22752,"[12407030, 12657760, 12658394, 12658406, 11481078, 11658984, 11659036, 11659918, 12322646, 12407790]"
22757,"[11660064, 12657878, 12658052, 12658000, 11714602, 13039892, 12657796, 13038940, 12658062, 13038934]"
22758,"[11659448, 12658000, 11714602, 13039892, 12657796, 13038940, 12658062, 13038934, 12658002, 13038926]"
22779,"[11407142, 12658000, 11714602, 13039892, 12657796, 13038940, 12658062, 13038934, 12658002, 13038926]"
22787,"[11659024, 11714594, 12947668, 13039736, 12658000, 11714602, 13039892, 12657796, 13038940, 12658062]"
22803,"[11460952, 12658000, 11714602, 13039892, 12657796, 13038940, 12658062, 13038934, 12658002, 13038926]"
22806,"[11361044, 12658000, 11714602, 13039892, 12657796, 13038940, 12658062, 13038934, 12658002, 13038926]"
22814,"[11660080, 11660124, 11714700, 12407132, 12407158, 12407176, 12658598, 12658000, 11714602, 13039892]"
22850,"[11461036, 11659934, 11659936, 11659950, 12371362, 12371364, 11714602, 12658000, 11659004, 13039892]"
22860,"[12371342, 11714602, 12658000, 11659004, 13039892, 11360668, 13038940, 11659906, 13038934, 12657796]"
22867,"[13039540, 13039618, 13039686, 11714602, 12658000, 11659004, 13039892, 11360668, 13038940, 11659906]"
22877,"[11659450, 11659532, 12658298, 12658304, 11714602, 12658000, 11659004, 13039892, 11360668, 13038940]"
22893,"[12407798, 12406870, 11714602, 12658000, 11659004, 13039892, 11360668, 13038940, 11659906, 13038934]"
22915,"[13038816, 11714602, 12658000, 11659004, 13039892, 11360668, 13038940, 11659906, 13038934, 12657796]"
22923,"[12371376, 12407828, 11714602, 12658000, 11659004, 13039892, 11360668, 13038940, 11659906, 13038934]"
22929,"[12407742, 11660000, 12406870, 12406932, 12407754, 12655600, 12658604, 13038946, 13039792, 13039838]"
22944,"[11407158, 11659626, 12360426, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892]"
22947,"[12696926, 11659528, 11360764, 11659654, 11659712, 12360452, 12360460, 12406908, 12406932, 12407324]"
22957,"[12360426, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892, 11360668, 13038940]"
22959,"[12407614, 13038952, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892, 11360668]"
22965,"[11237156, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892, 11360668, 13038940]"
22983,"[11659338, 12657438, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892, 11360668]"
22994,"[12322668, 12407826, 12407832, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892]"
22995,"[12407436, 12407270, 12657370, 12657386, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004]"
23001,"[11659526, 12657900, 13039114, 11714602, 12658194, 12658000, 12658512, 11659004, 13039892, 11360668]"
23020,"[12407606, 12407398, 11714316, 12658556, 11407208, 11481076, 12657582, 12657810, 11461012, 12657550]"
23026,"[11659840, 12360432, 12407734, 11714602, 13039114, 12658194, 12658512, 12658000, 11659004, 11360668]"
23044,"[13649998, 13650180, 11714602, 13039114, 12658194, 12658512, 12658000, 11659004, 11360668, 11659906]"
23067,"[13039548, 11714602, 13039114, 12658194, 12658512, 12658000, 11659004, 11360668, 11659906, 11360688]"
23074,"[11659548, 11714540, 12322660, 12657360, 12658568, 11714602, 13039114, 12658194, 12658512, 12658000]"
23103,"[12658226, 13039578, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906]"
23106,"[11407226, 12657784, 11714588, 12360434, 12407796, 12658582, 13039440, 11659760, 12360448, 12406906]"
23109,"[11481094, 12406970, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906]"
23115,"[12658332, 12658616, 13039566, 13039896, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004]"
23143,"[11659616, 12407478, 12658612, 12658618, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004]"
23147,"[13039770, 12657692, 13039530, 13039552, 13039800, 11714602, 13039114, 12658000, 12658194, 12658512]"
23164,"[11360786, 11659090, 11659246, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668]"
23183,"[12658348, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906, 11360688]"
23214,"[11659950, 11659696, 12322658, 12360422, 12407278, 12407344, 12407624, 12657580, 12658424, 12658598]"
23241,"[13038848, 13039904, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906]"
23269,"[12406960, 12407618, 12407818, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668]"
23278,"[12657972, 12658030, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906]"
23301,"[11461004, 11659452, 12407624, 12657450, 12657802, 12658152, 12658604, 11714602, 13039114, 12658000]"
23314,"[13038956, 13039848, 12658182, 13038820, 13038966, 13038968, 13202664, 11714602, 13039114, 12658000]"
23315,"[12658406, 12658480, 12360444, 12371376, 12407808, 12658446, 12658482, 11714602, 13039114, 12658000]"
23321,"[13039498, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906, 11659878]"
23333,"[12360418, 12407770, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906]"
23336,"[12407392, 11481078, 11659022, 11659072, 12407030, 12407390, 12407500, 12657434, 13038852, 11714602]"
23341,"[13039624, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906, 11659878]"
23369,"[12407154, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004, 11360668, 11659906, 11659878]"
23374,"[11659914, 12407022, 12407814, 12407926, 12657766, 12657772, 12658212, 12658260, 12658554, 12658604]"
23391,"[12407832, 12657396, 12657400, 12658428, 11714602, 13039114, 12658000, 12658194, 12658512, 11659004]"
23393,"[11141342, 12657784, 12657446, 11141346, 12407474, 12657750, 12658124, 11714602, 13039114, 12658000]"
23411,"[11407194, 11659200, 12406924, 12407870, 12657534, 12657648, 11714602, 13039114, 11659878, 12658000]"
23419,"[13039536, 13653552, 13653674, 11148440, 12406962, 12407840, 12407864, 12658110, 12658376, 12658486]"
23438,"[11659736, 12407296, 12407402, 12657426, 11714602, 12360392, 11659878, 11714672, 11714588, 11659974]"
23447,"[11714602, 11659878, 12407522, 12406964, 11360738, 12407520, 12407558, 11714322, 12407344, 12406966]"
23483,"[12658348, 12407760, 12658482, 11714602, 11659878, 12658000, 12360392, 11714672, 11714588, 11660154]"
23526,"[13039508, 12360394, 12360424, 12407730, 12658438, 11714602, 11659878, 12658000, 12360392, 11714672]"
23540,"[12406888, 12696914, 11714602, 11659878, 12658000, 12360392, 11714672, 11714588, 11660154, 11660130]"
23568,"[13039080, 11714602, 11659878, 12658000, 12360392, 11714672, 11659974, 11659890, 11714588, 11660154]"
23590,"[12657746, 12658116, 11714602, 12658000, 11659878, 13039114, 12360392, 12658194, 12658512, 11659906]"
23616,"[12657652, 11714602, 12658000, 11659878, 13039114, 12360392, 12658194, 12658512, 11659906, 11660130]"
23617,"[13038826, 13039514, 13039650, 13039848, 11714602, 12658000, 11659878, 13039114, 12360392, 12658194]"
23625,"[13039496, 13039516, 13039540, 13039838, 11714602, 12658000, 11659878, 13039114, 12360392, 12658194]"
23637,"[11660030, 12360372, 12407386, 11714602, 12658000, 11659878, 13039114, 12360392, 12658194, 12658512]"
23660,"[12658148, 12658150, 11141306, 11141338, 11351668, 11714428, 12657378, 12657388, 12657724, 12658202]"
23675,"[11660046, 12371276, 12657964, 12658034, 12658080, 11714602, 12658000, 13039114, 12658512, 12658194]"
23679,"[11360780, 11407278, 11659528, 12322658, 12322664, 12360426, 12407752, 12658262, 11714602, 12658000]"
23684,"[13039470, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23697,"[11480984, 12657500, 11147312, 11407102, 12406904, 12407380, 12658584, 13038648, 13202644, 13202646]"
23699,"[11658998, 11659552, 11659554, 11659686, 12371372, 12407688, 12657720, 12658502, 12658512, 13039618]"
23727,"[12371246, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23735,"[11659604, 11659830, 11659860, 12407392, 12407790, 11714602, 12658000, 13039114, 12658512, 12658194]"
23763,"[12407772, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23770,"[12658404, 12936772, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906]"
23789,"[12407214, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23792,"[12407760, 13039058, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906]"
23803,"[11659306, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23807,"[13039618, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23810,"[12657360, 12658340, 13039516, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392]"
23816,"[14101712, 11714602, 12658000, 13039114, 12658512, 12658194, 11659878, 12360392, 11659906, 11660130]"
23823,"[11141326, 13039652, 13039768, 13039806, 11714602, 12658000, 13039114, 12658512, 12658194, 11659906]"
23845,"[11659534, 12407730, 12658440, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668]"
23849,"[12406974, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688, 11714468]"
23859,"[11481086, 13039076, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688]"
23869,"[12407022, 12657620, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688]"
23870,"[12407760, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688, 11714468]"
23885,"[12360424, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688, 11714468]"
23886,"[13038848, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688, 11714468]"
23925,"[11360672, 12406886, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688]"
23969,"[12407012, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688, 11714468]"
23973,"[11407382, 13039114, 11714602, 12658512, 12658194, 12658000, 11659004, 11360668, 11360688, 11714468]"
23974,"[11659020, 11659022, 11659520, 11659812, 12360382, 12360434, 12406932, 12407606, 12407652, 12407690]"
23985,"[12406888, 12407442, 12407924, 12407926, 12657564, 12657762, 13039114, 12658194, 12658512, 11714602]"
24014,"[11659538, 11659640, 12407116, 12407154, 13038906, 13039114, 12658194, 12658512, 11714602, 12658000]"
24024,"[11659050, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688, 13039892]"
24029,"[12371254, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688, 13039892]"
24050,"[12360376, 12371248, 11659060, 11659128, 11659146, 12407392, 13038648, 13039114, 12658194, 12658512]"
24058,"[12407770, 13039532, 13039742, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004]"
24070,"[11659640, 12360428, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688]"
24075,"[11360912, 11361010, 11461042, 11659298, 12360380, 12360392, 13039080, 13039114, 12658194, 12658512]"
24078,"[11245914, 11659570, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688]"
24083,"[11407274, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688, 13039892]"
24087,"[11659282, 11659526, 11659956, 12407730, 12407796, 12407864, 12657444, 13039114, 12658194, 12658512]"
24101,"[11407216, 12658304, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688]"
24118,"[13039362, 13039498, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688]"
24122,"[12658440, 11660226, 12407416, 12657400, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668]"
24133,"[11659950, 13039114, 12658194, 12658512, 11714602, 12658000, 11360668, 11659004, 11360688, 13039892]"
24139,"[12658614, 13038902, 13039460, 12406970, 12407438, 12657556, 12658542, 13039114, 12658194, 12658512]"
24144,"[12371308, 12657630, 12657638, 11407168, 11407224, 13038906, 14122832, 13039114, 12658194, 12658512]"
24167,"[12407436, 12658380, 13039154, 13039400, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668]"
24170,"[11659964, 12407534, 12407878, 11591770, 11659060, 11659764, 13039114, 12658194, 12658512, 12658000]"
24175,"[11659306, 12407388, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24184,"[11460910, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24187,"[11659570, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24201,"[11659566, 12360464, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24206,"[11659964, 12406872, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24218,"[12360438, 12658692, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24219,"[12658182, 11658984, 11659622, 11659934, 12371248, 12406906, 13038648, 13039494, 13039114, 12658194]"
24230,"[11360758, 13039546, 13039554, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
24233,"[12407730, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24236,"[12696914, 11659118, 11659586, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
24265,"[11659764, 12657562, 11360780, 11659346, 11659444, 11659646, 12407224, 12407386, 12407424, 12407818]"
24270,"[11407382, 11603772, 11659578, 11714588, 12407042, 12658342, 13039114, 12658194, 12658512, 12658000]"
24271,"[12407488, 12658098, 12407482, 12658162, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668]"
24285,"[12371378, 12407742, 12407760, 12407762, 12658406, 13039516, 13039840, 13039114, 12658194, 12658512]"
24291,"[11714304, 12407304, 12407534, 12407772, 12658236, 13039114, 12658194, 12658512, 12658000, 11714602]"
24298,"[11659146, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24312,"[12658296, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24314,"[12657370, 12658102, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24325,"[12658512, 11460926, 12658184, 12658376, 12658444, 13038960, 13038966, 13039114, 12658194, 12658000]"
24328,"[13038946, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24331,"[12657532, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24336,"[11659036, 12360462, 12371382, 13039084, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668]"
24339,"[11659020, 12407478, 12658182, 13039020, 13039042, 13039442, 13039448, 13039456, 13039536, 13039692]"
24342,"[11660140, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24356,"[12407742, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24360,"[11659534, 12407014, 12407384, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
24365,"[12407696, 13039104, 13039524, 13039764, 11659980, 12360390, 12360426, 12407032, 12407234, 12658182]"
24390,"[11461012, 11520046, 11658988, 12360458, 12407878, 12657430, 13038850, 13773578, 14121826, 13039114]"
24400,"[11407262, 12407878, 12407880, 12407926, 12658616, 13039646, 11360778, 11360878, 11460792, 12407924]"
24412,"[11659306, 12371374, 12406930, 12407830, 12658402, 13039114, 12658194, 12658512, 12658000, 11714602]"
24435,"[12407422, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24529,"[11360730, 12658242, 13039534, 13039536, 13039572, 13039114, 12658194, 12658512, 12658000, 11714602]"
24533,"[12371242, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24572,"[14122832, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24588,"[11714428, 13039540, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24596,"[11148902, 11659554, 12371254, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
24625,"[12407012, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24631,"[11659554, 12657560, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24637,"[11658984, 11659530, 11659766, 11714538, 12360374, 12371336, 12407846, 12657730, 12657756, 13039114]"
24639,"[13038952, 13039032, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24656,"[13039560, 13039574, 13039704, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
24659,"[11659804, 12406904, 12406906, 12407028, 12407566, 12407734, 12658024, 12658256, 13039114, 12658194]"
24666,"[11659450, 11659886, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24671,"[11659552, 11659688, 11659812, 12407696, 12407742, 13039114, 12658194, 12658512, 12658000, 11714602]"
24678,"[11603798, 12655600, 11659966, 11714312, 12371376, 12407772, 13039114, 12658194, 12658512, 12658000]"
24699,"[11659606, 11659648, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24701,"[11659432, 11145744, 11481054, 11659216, 11659224, 11659946, 12360392, 12406972, 12407388, 12657416]"
24715,"[11660064, 12407148, 12407154, 12407156, 12658074, 13039114, 12658194, 12658512, 12658000, 11714602]"
24725,"[11461042, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
24734,"[11407382, 11659554, 12371312, 12407492, 13038650, 13039114, 12658194, 12658512, 12658000, 11714602]"
24736,"[11659566, 11461040, 11659106, 11714316, 11714566, 12399312, 12407028, 12657340, 12657622, 12657624]"
24747,"[11460780, 12407728, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
24767,"[11360672, 11714300, 12407178, 12407538, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
24771,"[11237194, 12407828, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
24777,"[12657620, 12407390, 12407424, 12658102, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
24794,"[12360444, 12371376, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
24808,"[12360448, 12658692, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
24827,"[12936782, 11659886, 12322650, 12406954, 12657338, 12657780, 12658184, 12658612, 12658690, 12936614]"
24838,"[11659954, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
24845,"[11659240, 11659918, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
24860,"[13038982, 13039802, 13039842, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926]"
24877,"[12658406, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
24882,"[12407154, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
24888,"[12371378, 11460780, 11460786, 12360428, 12657740, 12658448, 12658520, 13039518, 13039658, 13039846]"
24896,"[11460784, 11480992, 11659056, 11660000, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
24898,"[13039516, 13039528, 13039650, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926]"
24901,"[11659044, 11659914, 12658674, 13039094, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
24912,"[12657796, 12657808, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
24938,"[12658340, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
24953,"[12658302, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
24957,"[11603798, 11659070, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
24970,"[11714674, 12657598, 11658996, 11659026, 11659158, 11659346, 11714594, 12371364, 12407798, 12657436]"
24975,"[11714676, 12407638, 11141306, 11481084, 11603836, 11658994, 11659006, 11659312, 11659562, 11659626]"
24993,"[12371926, 11659552, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
25002,"[12407116, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
25005,"[11658982, 12658584, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938]"
25020,"[12407528, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
